,postal_code,postal_code_trimmed,state,postal_code_prefix,uk_region,postal_code_district
31936,G82,G,Scotland,G,Scotland,Glasgow
31937,CT1,CT,England,CT,South East,Canterbury
31938,CT4,CT,England,CT,South East,Canterbury
31939,CA10,CA,England,CA,North West,Carlisle
31940,NR29,NR,England,NR,East of England,Norwich
31941,DE15,DE,England,DE,East Midlands,Derby
31942,DE65,DE,England,DE,East Midlands,Derby
31943,IV40,IV,Scotland,IV,Scotland,Inverness
31944,PL26,PL,England,PL,South West,Plymouth
31945,KW3,KW,Scotland,KW,Scotland,Kirkwall
31946,IV7,IV,Scotland,IV,Scotland,Inverness
31947,SA11,SA,Wales,SA,Wales,Swansea
31948,TD14,TD,Scotland,TD,Scotland,Galashiels
31949,TR11,TR,England,TR,South West,Truro
31950,TR11,TR,England,TR,South West,Truro
31951,TR9,TR,England,TR,South West,Truro
31952,DN22,DN,England,DN,Yorkshire and the Humber,Doncaster
31953,PL26,PL,England,PL,South West,Plymouth
31954,PL30,PL,England,PL,South West,Plymouth
31955,CM2,CM,England,CM,East of England,Chelmsford
31956,CM3,CM,England,CM,East of England,Chelmsford
31957,CM3,CM,England,CM,East of England,Chelmsford
31958,SS11,SS,England,SS,East of England,Southend
31959,TR8,TR,England,TR,South West,Truro
31960,PE22,PE,England,PE,East England,Peterborough
31961,PE22,PE,England,PE,East England,Peterborough
31962,PO31,PO,England,PO,South East,Portsmouth
31963,EX5,EX,England,EX,South West,Exeter
31964,EX5,EX,England,EX,South West,Exeter
31965,SN15,SN,England,SN,South West,Swindon
31966,IP18,IP,England,IP,East of England,Ipswich
31967,NR9,NR,England,NR,East of England,Norwich
31968,SA67,SA,Wales,SA,Wales,Swansea
31969,SA68,SA,Wales,SA,Wales,Swansea
31970,SA3,SA,Wales,SA,Wales,Swansea
31971,PL15,PL,England,PL,South West,Plymouth
31972,PL17,PL,England,PL,South West,Plymouth
31973,SA20,SA,Wales,SA,Wales,Swansea
31974,SA20,SA,Wales,SA,Wales,Swansea
31975,LD6,LD,Wales,LD,Wales,Llandrindod
31976,IV4,IV,Scotland,IV,Scotland,Inverness
31977,HS3,HS,Scotland,HS,Scotland,Comhairle nan Eilean Siar
31978,CH7,CH,Wales,CH,North West,Chester
31979,CH8,CH,Wales,CH,North West,Chester
31980,CH8,CH,Wales,CH,North West,Chester
31981,LL13,LL,Wales,LL,Wales,Llandudno
31982,LL15,LL,Wales,LL,Wales,Llandudno
31983,LL16,LL,Wales,LL,Wales,Llandudno
31984,LL20,LL,Wales,LL,Wales,Llandudno
31985,LL21,LL,Wales,LL,Wales,Llandudno
31986,IV18,IV,Scotland,IV,Scotland,Inverness
31987,CF44,CF,Wales,CF,Wales,Cardiff
31988,IV28,IV,Scotland,IV,Scotland,Inverness
31989,IV26,IV,Scotland,IV,Scotland,Inverness
31990,KW10,KW,Scotland,KW,Scotland,Kirkwall
31991,LL45,LL,Wales,LL,Wales,Llandudno
31992,LL46,LL,Wales,LL,Wales,Llandudno
31993,LL47,LL,Wales,LL,Wales,Llandudno
31994,LL41,LL,Wales,LL,Wales,Llandudno
31995,CF3,CF,Wales,CF,Wales,Cardiff
31996,NP10,NP,Wales,NP,Wales,Newport
31997,LL55,LL,Wales,LL,Wales,Llandudno
31998,LL57,LL,Wales,LL,Wales,Llandudno
31999,LL53,LL,Wales,LL,Wales,Llandudno
32000,CT18,CT,England,CT,South East,Canterbury
32001,CT4,CT,England,CT,South East,Canterbury
32002,S80,S,England,S,Yorkshire and the Humber,Sheffield
32003,SA62,SA,Wales,SA,Wales,Swansea
32004,DG7,DG,Scotland,DG,Scotland,Dumfries
32005,CF62,CF,Wales,CF,Wales,Cardiff
32006,LL70,LL,Wales,LL,Wales,Llandudno
32007,LL72,LL,Wales,LL,Wales,Llandudno
32008,LL41,LL,Wales,LL,Wales,Llandudno
32009,SA64,SA,Wales,SA,Wales,Swansea
32010,SY23,SY,Wales,SY,Wales,Shrewsbury
32011,SY23,SY,Wales,SY,Wales,Shrewsbury
32012,LL23,LL,Wales,LL,Wales,Llandudno
32013,LL53,LL,Wales,LL,Wales,Llandudno
32014,SA35,SA,Wales,SA,Wales,Swansea
32015,LD7,LD,Wales,LD,Wales,Llandrindod
32016,LD8,LD,Wales,LD,Wales,Llandrindod
32017,LL66,LL,Wales,LL,Wales,Llandudno
32018,LL67,LL,Wales,LL,Wales,Llandudno
32019,LL75,LL,Wales,LL,Wales,Llandudno
32020,LL65,LL,Wales,LL,Wales,Llandudno
32021,SA71,SA,Wales,SA,Wales,Swansea
32022,SA73,SA,Wales,SA,Wales,Swansea
32023,CH7,CH,Wales,CH,North West,Chester
32024,SA66,SA,Wales,SA,Wales,Swansea
32025,LL53,LL,Wales,LL,Wales,Llandudno
32026,LL54,LL,Wales,LL,Wales,Llandudno
32027,HR5,HR,Wales,HR,West Midlands,Hereford
32028,LD2,LD,Wales,LD,Wales,Llandrindod
32029,LL66,LL,Wales,LL,Wales,Llandudno
32030,SA43,SA,Wales,SA,Wales,Swansea
32031,LL53,LL,Wales,LL,Wales,Llandudno
32032,LL52,LL,Wales,LL,Wales,Llandudno
32033,LL36,LL,Wales,LL,Wales,Llandudno
32034,LL24,LL,Wales,LL,Wales,Llandudno
32035,LL14,LL,Wales,LL,Wales,Llandudno
32036,SA19,SA,Wales,SA,Wales,Swansea
32037,LL77,LL,Wales,LL,Wales,Llandudno
32038,LL64,LL,Wales,LL,Wales,Llandudno
32039,SA10,SA,Wales,SA,Wales,Swansea
32040,SA44,SA,Wales,SA,Wales,Swansea
32041,SA61,SA,Wales,SA,Wales,Swansea
32042,SA8,SA,Wales,SA,Wales,Swansea
32043,SA3,SA,Wales,SA,Wales,Swansea
32044,SA62,SA,Wales,SA,Wales,Swansea
32045,LL77,LL,Wales,LL,Wales,Llandudno
32046,LL54,LL,Wales,LL,Wales,Llandudno
32047,LL13,LL,Wales,LL,Wales,Llandudno
32048,LL14,LL,Wales,LL,Wales,Llandudno
32049,LL14,LL,Wales,LL,Wales,Llandudno
32050,SY11,SY,England,SY,Wales,Shrewsbury
32051,LL66,LL,Wales,LL,Wales,Llandudno
32052,LL68,LL,Wales,LL,Wales,Llandudno
32053,LL17,LL,Wales,LL,Wales,Llandudno
32054,LL18,LL,Wales,LL,Wales,Llandudno
32055,IV26,IV,Scotland,IV,Scotland,Inverness
32056,G84,G,Scotland,G,Scotland,Glasgow
32057,HS8,HS,Scotland,HS,Scotland,Comhairle nan Eilean Siar
32058,LD1,LD,Wales,LD,Wales,Llandrindod
32059,PA29,PA,Scotland,PA,Scotland,Paisley
32060,LL54,LL,Wales,LL,Wales,Llandudno
32061,LL23,LL,Wales,LL,Wales,Llandudno
32062,SA44,SA,Wales,SA,Wales,Swansea
32063,SA47,SA,Wales,SA,Wales,Swansea
32064,SY18,SY,Wales,SY,Wales,Shrewsbury
32065,LL53,LL,Wales,LL,Wales,Llandudno
32066,LL22,LL,Wales,LL,Wales,Llandudno
32067,SA8,SA,Wales,SA,Wales,Swansea
32068,LL57,LL,Wales,LL,Wales,Llandudno
32069,LL15,LL,Wales,LL,Wales,Llandudno
32070,LL41,LL,Wales,LL,Wales,Llandudno
32071,SA19,SA,Wales,SA,Wales,Swansea
32072,SA39,SA,Wales,SA,Wales,Swansea
32073,SA40,SA,Wales,SA,Wales,Swansea
32074,WR13,WR,England,WR,West Midlands,Worcester
32075,WR8,WR,England,WR,West Midlands,Worcester
32076,SA44,SA,Wales,SA,Wales,Swansea
32077,LL53,LL,Wales,LL,Wales,Llandudno
32078,LL41,LL,Wales,LL,Wales,Llandudno
32079,LL48,LL,Wales,LL,Wales,Llandudno
32080,LL24,LL,Wales,LL,Wales,Llandudno
32081,SA44,SA,Wales,SA,Wales,Swansea
32082,SY23,SY,Wales,SY,Wales,Shrewsbury
32083,CH7,CH,Wales,CH,North West,Chester
32084,LL11,LL,Wales,LL,Wales,Llandudno
32085,SA66,SA,Wales,SA,Wales,Swansea
32086,LL65,LL,Wales,LL,Wales,Llandudno
32087,SY10,SY,Wales,SY,Wales,Shrewsbury
32088,CF37,CF,Wales,CF,Wales,Cardiff
32089,SY23,SY,Wales,SY,Wales,Shrewsbury
32090,LL40,LL,Wales,LL,Wales,Llandudno
32091,SA6,SA,Wales,SA,Wales,Swansea
32092,LL36,LL,Wales,LL,Wales,Llandudno
32093,SA34,SA,Wales,SA,Wales,Swansea
32094,LL18,LL,Wales,LL,Wales,Llandudno
32095,NP22,NP,Wales,NP,Wales,Newport
32096,PH1,PH,Scotland,PH,Scotland,Perth
32097,PH2,PH,Scotland,PH,Scotland,Perth
32098,AB54,AB,Scotland,AB,Scotland,Aberdeen
32099,IV20,IV,Scotland,IV,Scotland,Inverness
32100,LL14,LL,Wales,LL,Wales,Llandudno
32101,SY10,SY,Wales,SY,Wales,Shrewsbury
32102,DY12,DY,England,DY,West Midlands,Dudley
32103,DY13,DY,England,DY,West Midlands,Dudley
32104,DY14,DY,England,DY,West Midlands,Dudley
32105,BB1,BB,England,BB,North West,Blackburn
32106,BB12,BB,England,BB,North West,Blackburn
32107,BB18,BB,England,BB,North West,Blackburn
32108,BB2,BB,England,BB,North West,Blackburn
32109,BB6,BB,England,BB,North West,Blackburn
32110,BB7,BB,England,BB,North West,Blackburn
32111,BD23,BD,England,BD,North West,Bradford
32112,BD24,BD,England,BD,North West,Bradford
32113,PR4,PR,England,PR,North West,Preston
32114,PR3,PR,England,PR,North West,Preston
32115,DE4,DE,England,DE,East Midlands,Derby
32116,DN37,DN,England,DN,Yorkshire and the Humber,Doncaster
32117,DN41,DN,England,DN,Yorkshire and the Humber,Doncaster
32118,LN7,LN,England,LN,East Midlands,Lincoln
32119,YO19,YO,England,YO,Yorkshire and the Humber,York
32120,SY8,SY,England,SY,Wales,Shrewsbury
32121,BT61,BT,Northern Ireland,BT,Northern Ireland,Belfast
32122,BT62,BT,Northern Ireland,BT,Northern Ireland,Belfast
32123,DL10,DL,England,DL,North East,Darlington
32124,CM6,CM,England,CM,East of England,Chelmsford
32125,BD23,BD,England,BD,North West,Bradford
32126,DL10,DL,England,DL,North East,Darlington
32127,DL11,DL,England,DL,North East,Darlington
32128,DL12,DL,England,DL,North East,Darlington
32129,DL2,DL,England,DL,North East,Darlington
32130,DL3,DL,England,DL,North East,Darlington
32131,DL6,DL,England,DL,North East,Darlington
32132,DL7,DL,England,DL,North East,Darlington
32133,DL8,DL,England,DL,North East,Darlington
32134,DL9,DL,England,DL,North East,Darlington
32135,HG4,HG,England,HG,Yorkshire and the Humber,Harrogate
32136,LA10,LA,England,LA,North West,Lancaster
32137,TW10,TW,England,TW,Greater London,Twickenham
32138,TW9,TW,England,TW,Greater London,Twickenham
32139,CA1,CA,England,CA,North West,Carlisle
32140,CA6,CA,England,CA,North West,Carlisle
32141,BS40,BS,England,BS,South West,Bristol
32142,TQ8,TQ,England,TQ,South West,Torquay
32143,IP22,IP,England,IP,East of England,Ipswich
32144,CB11,CB,England,CB,East of England,Cambridge
32145,CB11,CB,England,CB,East of England,Cambridge
32146,HA6,HA,England,HA,Greater London,Harrow
32147,WD18,WD,England,WD,Greater London,Watford
32148,WD3,WD,England,WD,Greater London,Watford
32149,SG12,SG,England,SG,East of England,Stevenage
32150,DE5,DE,England,DE,East Midlands,Derby
32151,DE55,DE,England,DE,East Midlands,Derby
32152,DG14,DG,Scotland,DG,Scotland,Dumfries
32153,EX19,EX,England,EX,South West,Exeter
32154,BD20,BD,England,BD,North West,Bradford
32155,BD21,BD,England,BD,North West,Bradford
32156,IP22,IP,England,IP,East of England,Ipswich
32157,TD6,TD,Scotland,TD,Scotland,Galashiels
32158,TD8,TD,Scotland,TD,Scotland,Galashiels
32159,SK6,SK,England,SK,North West,Stockport
32160,AL2,AL,England,AL,East of England,St. Albans
32161,AL4,AL,England,AL,East of England,St. Albans
32162,BH20,BH,England,BH,South West,Bournemouth
32163,BS40,BS,England,BS,South West,Bristol
32164,EN6,EN,England,EN,Greater London,Enfield
32165,SP3,SP,England,SP,South West,Salisbury
32166,TF9,TF,England,TF,West Midlands,Telford
32167,HR8,HR,England,HR,West Midlands,Hereford
32168,WR13,WR,England,WR,West Midlands,Worcester
32169,S12,S,England,S,Yorkshire and the Humber,Sheffield
32170,S21,S,England,S,Yorkshire and the Humber,Sheffield
32171,WD6,WD,England,WD,Greater London,Watford
32172,CO9,CO,England,CO,East of England,Colchester
32173,MK17,MK,England,MK,South East,Milton Keynes
32174,MK43,MK,England,MK,South East,Milton Keynes
32175,DH8,DH,England,DH,North East,Durham
32176,NE43,NE,England,NE,North East,Newcastle
32177,NE44,NE,England,NE,North East,Newcastle
32178,LL13,LL,Wales,LL,Wales,Llandudno
32179,CW6,CW,England,CW,North West,Crewe
32180,DA3,DA,England,DA,Greater London,Dartford
32181,SY14,SY,England,SY,Wales,Shrewsbury
32182,TN15,TN,England,TN,South East,Tonbridge
32183,LE15,LE,England,LE,East Midlands,Leicester
32184,NR28,NR,England,NR,East of England,Norwich
32185,NE48,NE,England,NE,North East,Newcastle
32186,YO62,YO,England,YO,Yorkshire and the Humber,York
32187,TD12,TD,Scotland,TD,Scotland,Galashiels
32188,DY11,DY,England,DY,West Midlands,Dudley
32189,DG11,DG,Scotland,DG,Scotland,Dumfries
32190,DG12,DG,Scotland,DG,Scotland,Dumfries
32191,DG16,DG,Scotland,DG,Scotland,Dumfries
32192,ML6,ML,Scotland,ML,Scotland,Motherwell
32193,ML11,ML,Scotland,ML,Scotland,Motherwell
32194,LS17,LS,England,LS,Yorkshire and the Humber,Leeds
32195,LS22,LS,England,LS,Yorkshire and the Humber,Leeds
32196,LS14,LS,England,LS,Yorkshire and the Humber,Leeds
32197,LS17,LS,England,LS,Yorkshire and the Humber,Leeds
32198,LS22,LS,England,LS,Yorkshire and the Humber,Leeds
32199,PR5,PR,England,PR,North West,Preston
32200,DE13,DE,England,DE,East Midlands,Derby
32201,PL14,PL,England,PL,South West,Plymouth
32202,PL17,PL,England,PL,South West,Plymouth
32203,PL15,PL,England,PL,South West,Plymouth
32204,PL17,PL,England,PL,South West,Plymouth
32205,YO17,YO,England,YO,Yorkshire and the Humber,York
32206,BB7,BB,England,BB,North West,Blackburn
32207,TQ9,TQ,England,TQ,South West,Torquay
32208,DT9,DT,England,DT,South West,Dorchester
32209,HU12,HU,England,HU,Yorkshire and the Humber,Hull
32210,HU19,HU,England,HU,Yorkshire and the Humber,Hull
32211,WV15,WV,England,WV,West Midlands,Wolverhampton
32212,DG6,DG,Scotland,DG,Scotland,Dumfries
32213,DG7,DG,Scotland,DG,Scotland,Dumfries
32214,S10,S,England,S,Yorkshire and the Humber,Sheffield
32215,S11,S,England,S,Yorkshire and the Humber,Sheffield
32216,S17,S,England,S,Yorkshire and the Humber,Sheffield
32217,NR8,NR,England,NR,East of England,Norwich
32218,NR9,NR,England,NR,East of England,Norwich
32219,TN22,TN,England,TN,South East,Tonbridge
32220,ME9,ME,England,ME,South East,Medway
32221,BL4,BL,England,BL,North West,Bolton
32222,M26,M,England,M,North West,Manchester
32223,BN8,BN,England,BN,South East,Brighton
32224,TQ12,TQ,England,TQ,South West,Torquay
32225,TQ14,TQ,England,TQ,South West,Torquay
32226,TQ7,TQ,England,TQ,South West,Torquay
32227,PE13,PE,England,PE,East England,Peterborough
32228,NR34,NR,England,NR,East of England,Norwich
32229,HP4,HP,England,HP,East of England,Hemel
32230,IP7,IP,England,IP,East of England,Ipswich
32231,DT2,DT,England,DT,South West,Dorchester
32232,NN14,NN,England,NN,West Midlands,Northampton
32233,PE31,PE,England,PE,East England,Peterborough
32234,PE36,PE,England,PE,East England,Peterborough
32235,CM3,CM,England,CM,East of England,Chelmsford
32236,M90,M,England,M,North West,Manchester
32237,WA15,WA,England,WA,North West,Warrington
32238,BH24,BH,England,BH,South West,Bournemouth
32239,CT14,CT,England,CT,South East,Canterbury
32240,CT15,CT,England,CT,South East,Canterbury
32241,TR13,TR,England,TR,South West,Truro
32242,TR13,TR,England,TR,South West,Truro
32243,BN8,BN,England,BN,South East,Brighton
32244,DE5,DE,England,DE,East Midlands,Derby
32245,DE56,DE,England,DE,East Midlands,Derby
32246,GU23,GU,England,GU,South East,Guilford
32247,HG3,HG,England,HG,Yorkshire and the Humber,Harrogate
32248,HU14,HU,England,HU,Yorkshire and the Humber,Hull
32249,HU15,HU,England,HU,Yorkshire and the Humber,Hull
32250,HU20,HU,England,HU,Yorkshire and the Humber,Hull
32251,HG4,HG,England,HG,Yorkshire and the Humber,Harrogate
32252,PE10,PE,England,PE,East England,Peterborough
32253,CT14,CT,England,CT,South East,Canterbury
32254,CT15,CT,England,CT,South East,Canterbury
32255,HX4,HX,England,HX,Yorkshire and the Humber,Halifax
32256,HX6,HX,England,HX,Yorkshire and the Humber,Halifax
32257,OL15,OL,England,OL,North West,Oldham
32258,OL3,OL,England,OL,North West,Oldham
32259,PA42,PA,Scotland,PA,Scotland,Paisley
32260,HR6,HR,England,HR,West Midlands,Hereford
32261,IP28,IP,England,IP,East of England,Ipswich
32262,NP10,NP,Wales,NP,Wales,Newport
32263,NP11,NP,Wales,NP,Wales,Newport
32264,TN17,TN,England,TN,South East,Tonbridge
32265,PE11,PE,England,PE,East England,Peterborough
32266,LN1,LN,England,LN,East Midlands,Lincoln
32267,LN2,LN,England,LN,East Midlands,Lincoln
32268,HU11,HU,England,HU,Yorkshire and the Humber,Hull
32269,MK44,MK,England,MK,South East,Milton Keynes
32270,RG7,RG,England,RG,South East,Reading
32271,IP14,IP,England,IP,East of England,Ipswich
32272,IP23,IP,England,IP,East of England,Ipswich
32273,BB1,BB,England,BB,North West,Blackburn
32274,BB5,BB,England,BB,North West,Blackburn
32275,BB6,BB,England,BB,North West,Blackburn
32276,HX6,HX,England,HX,Yorkshire and the Humber,Halifax
32277,BB5,BB,England,BB,North West,Blackburn
32278,PA12,PA,Scotland,PA,Scotland,Paisley
32279,DE7,DE,England,DE,East Midlands,Derby
32280,DE72,DE,England,DE,East Midlands,Derby
32281,HG4,HG,England,HG,Yorkshire and the Humber,Harrogate
32282,CH66,CH,England,CH,North West,Chester
32283,KW6,KW,Scotland,KW,Scotland,Kirkwall
32284,CM8,CM,England,CM,East of England,Chelmsford
32285,CM8,CM,England,CM,East of England,Chelmsford
32286,BS28,BS,England,BS,South West,Bristol
32287,TA9,TA,England,TA,South West,Taunton
32288,CT3,CT,England,CT,South East,Canterbury
32289,CT16,CT,England,CT,South East,Canterbury
32290,CT17,CT,England,CT,South East,Canterbury
32291,GU28,GU,England,GU,South East,Guilford
32292,TN13,TN,England,TN,South East,Tonbridge
32293,GU28,GU,England,GU,South East,Guilford
32294,AB15,AB,Scotland,AB,Scotland,Aberdeen
32295,EX32,EX,England,EX,South West,Exeter
32296,TR27,TR,England,TR,South West,Truro
32297,BL6,BL,England,BL,North West,Bolton
32298,PR6,PR,England,PR,North West,Preston
32299,EX4,EX,England,EX,South West,Exeter
32300,LA13,LA,England,LA,North West,Lancaster
32301,PR5,PR,England,PR,North West,Preston
32302,EX36,EX,England,EX,South West,Exeter
32303,NN7,NN,England,NN,West Midlands,Northampton
32304,CA6,CA,England,CA,North West,Carlisle
32305,AB39,AB,Scotland,AB,Scotland,Aberdeen
32306,DD10,DD,Scotland,DD,Scotland,Dundee
32307,DD10,DD,Scotland,DD,Scotland,Dundee
32308,KW12,KW,Scotland,KW,Scotland,Kirkwall
32309,TA23,TA,England,TA,South West,Taunton
32310,IV55,IV,Scotland,IV,Scotland,Inverness
32311,ML12,ML,Scotland,ML,Scotland,Motherwell
32312,TD9,TD,Scotland,TD,Scotland,Galashiels
32313,TN32,TN,England,TN,South East,Tonbridge
32314,WF15,WF,England,WF,Yorkshire and the Humber,Wakefield
32315,SA73,SA,Wales,SA,Wales,Swansea
32316,SA67,SA,Wales,SA,Wales,Swansea
32317,ML11,ML,Scotland,ML,Scotland,Motherwell
32318,DE45,DE,England,DE,East Midlands,Derby
32319,LS10,LS,England,LS,Yorkshire and the Humber,Leeds
32320,LS26,LS,England,LS,Yorkshire and the Humber,Leeds
32321,YO22,YO,England,YO,Yorkshire and the Humber,York
32322,WF3,WF,England,WF,Yorkshire and the Humber,Wakefield
32323,WN6,WN,England,WN,North West,Wigan
32324,EX19,EX,England,EX,South West,Exeter
32325,EX37,EX,England,EX,South West,Exeter
32326,PL6,PL,England,PL,South West,Plymouth
32327,WN8,WN,England,WN,North West,Wigan
32328,ST14,ST,England,ST,West Midlands,Stoke on Trent
32329,BL0,BL,England,BL,North West,Bolton
32330,BL9,BL,England,BL,North West,Bolton
32331,M24,M,England,M,North West,Manchester
32332,OL10,OL,England,OL,North West,Oldham
32333,OL11,OL,England,OL,North West,Oldham
32334,OL12,OL,England,OL,North West,Oldham
32335,OL13,OL,England,OL,North West,Oldham
32336,OL14,OL,England,OL,North West,Oldham
32337,OL15,OL,England,OL,North West,Oldham
32338,OL16,OL,England,OL,North West,Oldham
32339,OL3,OL,England,OL,North West,Oldham
32340,PL26,PL,England,PL,South West,Plymouth
32341,ME1,ME,England,ME,South East,Medway
32342,ME2,ME,England,ME,South East,Medway
32343,ME3,ME,England,ME,South East,Medway
32344,NE19,NE,England,NE,North East,Newcastle
32345,CM0,CM,England,CM,East of England,Chelmsford
32346,CM3,CM,England,CM,East of England,Chelmsford
32347,SS11,SS,England,SS,East of England,Southend
32348,SS2,SS,England,SS,East of England,Southend
32349,SS3,SS,England,SS,East of England,Southend
32350,SS4,SS,England,SS,East of England,Southend
32351,SS5,SS,England,SS,East of England,Southend
32352,SS6,SS,England,SS,East of England,Southend
32353,SS9,SS,England,SS,East of England,Southend
32354,WR15,WR,England,WR,West Midlands,Worcester
32355,SA62,SA,Wales,SA,Wales,Swansea
32356,NE66,NE,England,NE,North East,Newcastle
32357,NE66,NE,England,NE,North East,Newcastle
32358,TQ6,TQ,England,TQ,South West,Torquay
32359,EX5,EX,England,EX,South West,Exeter
32360,SP6,SP,England,SP,South West,Salisbury
32361,CA6,CA,England,CA,North West,Carlisle
32362,CA6,CA,England,CA,North West,Carlisle
32363,CH5,CH,Wales,CH,North West,Chester
32364,CH6,CH,Wales,CH,North West,Chester
32365,DG16,DG,Scotland,DG,Scotland,Dumfries
32366,DG5,DG,Scotland,DG,Scotland,Dumfries
32367,DY13,DY,England,DY,West Midlands,Dudley
32368,DY14,DY,England,DY,West Midlands,Dudley
32369,EX13,EX,England,EX,South West,Exeter
32370,NP25,NP,Wales,NP,Wales,Newport
32371,EX35,EX,England,EX,South West,Exeter
32372,GL13,GL,England,GL,South West,Gloucester
32373,LE16,LE,England,LE,East Midlands,Leicester
32374,NR17,NR,England,NR,East of England,Norwich
32375,NR14,NR,England,NR,East of England,Norwich
32376,NR17,NR,England,NR,East of England,Norwich
32377,LU7,LU,England,LU,East of England,Luton
32378,DN22,DN,England,DN,Yorkshire and the Humber,Doncaster
32379,SN8,SN,England,SN,South West,Swindon
32380,BA2,BA,England,BA,South West,Bath
32381,BA3,BA,England,BA,South West,Bath
32382,NE66,NE,England,NE,North East,Newcastle
32383,PL27,PL,England,PL,South West,Plymouth
32384,SY8,SY,England,SY,Wales,Shrewsbury
